"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","공사립구분명","보험가입여부코드","지도자수","건축물동수","건축물연면적","회원모집총인원","세부업종명","법인명"
"3180000","CDFH3301062022000006","20220413","","01","영업/정상","13","영업중","","","","","","","","서울특별시 영등포구 영등포동2가 94-212 명화오피스텔","서울특별시 영등포구 국회대로56길 46, 지하1층 (영등포동2가, 명화오피스텔)","07253","엔짐 영등포점","2022-04-13 09:03:27","I","2021-12-03 23:05:00.0","","192078.928295627","446561.226671922","","","","","","","","",""
"3230000","CDFH3301062022000011","20220413","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 문정동 75-9 지하1층","서울특별시 송파구 새말로8길 30, 지하1층 (문정동)","05817","테디피트니스 문정점","2022-04-13 16:04:21","I","2021-12-03 23:05:00.0","","211132.533390588","442002.841604704","","","","","","","","",""
"3130000","CDFH3301062022000008","20220602","","01","영업/정상","13","영업중","","","","","02-6080-8200","","","서울특별시 마포구 노고산동 31-23","서울특별시 마포구 신촌로20길 12, 지하1층 102호 (노고산동)","04102","소마앤바디","2022-06-02 14:56:54","I","2021-12-06 00:04:00.0","","194461.846863217","450265.834482196","","","","","","","","",""
"3010000","CDFH3301062022000003","20220412","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 회현동1가 100-38","서울특별시 중구 퇴계로8길 70, 3층 (회현동1가)","04635","롱투짐","2022-04-12 18:05:05","I","2021-12-03 23:04:00.0","","198189.170003087","450479.972509334","","","","","","","","",""
"3180000","CDFH3301062022000014","20220602","","01","영업/정상","13","영업중","","","","","","","","서울특별시 영등포구 양평동3가 2-3","서울특별시 영등포구 선유동1로 31-2, 1,2,3층 (양평동3가)","07255","Billion GYM(빌리언짐)","2022-06-02 09:05:23","I","2021-12-06 00:04:00.0","","190363.82262816","447000.783823896","","","","","","","","",""
"3110000","CDFH3301062022000003","20220412","","01","영업/정상","13","영업중","","","","","","","","서울특별시 은평구 대조동 185-11 우리은행연신내지점","서울특별시 은평구 통일로 835, 우리은행연신내지점 3층 (대조동)","03385","헬슐랭 피트니스","2022-04-12 11:29:40","I","2021-12-03 23:04:00.0","","193009.632639549","457285.361095322","","","","","","","","",""
"3020000","CDFH3301062022000005","20220602","","01","영업/정상","13","영업중","","","","","","","","서울특별시 용산구 한강로3가 16-85 지에스 한강에클라트 104호","서울특별시 용산구 이촌로 1, 1층 104호 (한강로3가, 지에스 한강에클라트)","04373","원(1)GYM","2022-06-02 10:14:51","I","2021-12-06 00:04:00.0","","196005.836412851","447699.758814725","","","","","","","","",""
"3150000","CDFH3301062022000017","20220412","","01","영업/정상","13","영업중","","","","","02-2666-1054","","","서울특별시 강서구 마곡동 743-4 마곡엠밸리7단지","서울특별시 강서구 마곡서로 133, 704동 201호 (마곡동, 마곡엠밸리7단지)","07798","마곡PT아카데미","2022-04-12 11:44:13","I","2021-12-03 23:04:00.0","","184368.686658363","451726.49215700000","","","","","","","","",""
"3220000","CDFH3301062018000005","20180207","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 신사동 608-13 성우 에이치","서울특별시 강남구 압구정로34길 32, 성우 에이치 지하1층 (신사동)","06022","나아짐","2022-06-02 16:53:09","U","2021-12-06 00:04:00.0","","202626.88","447089.38","","","","","","","","",""
"3040000","CDFH3301062022000010","2022-06-02","","01","영업/정상","13","영업중","","","","","02-446-7787","","","서울특별시 광진구 구의동 55-22 누리빌딩 4층","서울특별시 광진구 자양로 281, 누리빌딩 4층 (구의동)","04954","투에스짐","2024-01-23 14:46:39","U","2023-11-30 22:05:00.0","","208013.281240358","449873.038603781","","","","","","","","",""
"3100000","CDFH3301062020000006","20200904","","03","폐업","03","폐업","20220823","","","","","","","서울특별시 노원구 상계동 651-5 현대골드씨티","서울특별시 노원구 동일로 1545, 현대골드씨티 5층 503호 (상계동)","01620","커스텀핏","2022-08-23 16:47:11","U","2021-12-07 22:05:00.0","","204956.84289123","462666.734307761","","","","","","","","",""
"3100000","CDFH3301062022000005","20220406","","01","영업/정상","13","영업중","","","","","02-978-4242","","","서울특별시 노원구 공릉동 221-2 반야빌딩 5층","서울특별시 노원구 공릉로 172, 반야빌딩 5층 (공릉동)","01818","포미짐","2022-04-06 08:48:07","I","2021-12-04 00:08:00.0","","206997.322869606","458108.989277753","","","","","","","","",""
"3130000","CDFH3301062017000009","20170705","","01","영업/정상","13","영업중","","","","","02-780-2620","","","서울특별시 마포구 서교동 451-19 1,2층","서울특별시 마포구 월드컵북로5길 54, 1,2층 (서교동)","04002","로얄짐3호점","2022-07-27 11:01:06","U","2021-12-06 21:00:00.0","","192505.330165307","450462.406788639","","","","","","","","",""
"3210000","CDFH3301062013000007","20131002","","01","영업/정상","13","영업중","","","","","3481-0909","","137802","서울특별시 서초구 반포동 51-5 대동빌딩 지하1층","서울특별시 서초구 서초중앙로 217 (반포동, 대동빌딩 지하1층)","06593","잼짐(GEM GYM)","2022-06-03 17:16:10","U","2021-12-06 00:05:00.0","","200955.830346537","444320.469999672","","","","","","","","",""
"3040000","CDFH3301062022000009","20220404","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 자양동 681-15","서울특별시 광진구 자양로 46, 지하1층 (자양동)","05112","Must run 스피드 트레이닝 센터","2022-04-04 17:20:53","I","2021-12-04 00:06:00.0","","207529.873230795","447780.304781214","","","","","","","","",""
"3200000","CDFH3301062017000012","2017-09-04","","01","영업/정상","13","영업중","","","","","","","","서울특별시 관악구 신림동 1424-28 서원프라자, 태영아파트","서울특별시 관악구 신림로 350, 지하1층 (신림동, 서원프라자, 태영아파트)","08754","파운드짐 헬스&PT 신림역점","2023-06-08 11:33:32","U","2022-12-05 23:00:00.0","","193736.283365342","442593.593920989","","","","","","","","",""
"3210000","CDFH3301062022000012","2022-04-11","","03","폐업","03","폐업","2023-08-04","","","","","","","서울특별시 서초구 서초동 1579-5 궁현빌딩","서울특별시 서초구 사임당로 31, 궁현빌딩 지층 A호 (서초동)","06650","나만의GYM","2023-08-04 12:40:51","U","2022-12-08 00:06:00.0","","201122.87951324","442895.607972006","","","","","","","","",""
"3180000","CDFH3301062022000021","2022-08-23","","01","영업/정상","13","영업중","","","","","","","","서울특별시 영등포구 여의도동 45 KB국민은행 신관 5층","서울특별시 영등포구 의사당대로 141, KB국민은행 신관 5층 (여의도동)","07332","KB국민은행 피트니스(신관)","2024-02-21 14:05:39","U","2023-12-01 22:03:00.0","","193503.389449662","446354.660316797","","","","","","","","",""
"3150000","CDFH3301062022000016","2022-04-07","","03","폐업","03","폐업","2024-01-26","","","","","","","서울특별시 강서구 화곡동 1076-14 힐탑빌딩","서울특별시 강서구 강서로 154, 힐탑빌딩 401호 (화곡동)","07727","HY트레이닝","2024-01-26 16:51:24","U","2023-11-30 22:08:00.0","","185925.07322188","448730.220138329","","","","","","","","",""
"3060000","CDFH3301062022000004","20220401","","01","영업/정상","13","영업중","","","","","02-491-7877","","","서울특별시 중랑구 상봉동 136-1","서울특별시 중랑구 망우로 192, 2층 (상봉동)","02119","프리빗 PT 스튜디오","2022-04-01 14:03:26","I","2021-12-04 00:03:00.0","","206474.047423329","454540.70965568","","","","","","","","",""
"3030000","CDFH3301062022000010","20220708","","01","영업/정상","13","영업중","","","","","","","","서울특별시 성동구 성수동2가 314-5 S TOWER","서울특별시 성동구 아차산로 92, S TOWER B102호 (성수동2가)","04782","F45","2022-07-08 10:56:57","I","2021-12-06 23:00:00.0","","204727.717640785","449179.325706437","","","","","","","","",""
"3240000","CDFH3301062011000010","20111006","","01","영업/정상","13","영업중","","","","","02-488-8965","","","서울특별시 강동구 길동 228-1 (3층)","서울특별시 강동구 천호대로 1193 (길동)","05350","강동 스포월드","2023-01-02 13:30:14","U","2022-12-01 00:04:00.0","","212616.960060132","448087.909554317","","","","","","","","",""
"3220000","CDFH3301062022000017","20220330","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 도곡동 417-7","서울특별시 강남구 논현로38길 32-11, 지하1층 (도곡동)","06296","어반프라이빗짐","2022-03-30 08:31:50","I","2021-12-04 00:01:00.0","","203898.458853513","442525.776567355","","","","","","","","",""
"3010000","CDFH3301062022000002","20220330","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 초동 72-10","서울특별시 중구 마른내로 28 (초동)","04555","헬스보이짐&필라걸 을지로점","2022-03-30 16:20:16","I","2021-12-04 00:01:00.0","","199128.553284601","451340.595494209","","","","","","","","",""
"3120000","CDFH3301062023000002","2023-01-03","","01","영업/정상","13","영업중","","","","","02-717-1711","","","서울특별시 서대문구 남가좌동 286-1 DMC금호리첸시아","서울특별시 서대문구 수색로2길 39, 2층 204호 (남가좌동, DMC금호리첸시아)","03712","머슬비트(MUSCLE BEAT)","2023-07-11 08:34:21","U","2022-12-06 23:03:00.0","","192482.416512858","452143.491541077","","","","","","","","",""
"3120000","CDFH3301062022000005","20220330","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서대문구 남가좌동 325-2","서울특별시 서대문구 증가로10길 50, 지층 (남가좌동)","03665","씰피티클럽","2022-03-30 16:46:14","I","2021-12-04 00:01:00.0","","193286.753535499","452988.305540655","","","","","","","","",""
"3180000","CDFH3301062022000005","20220329","","01","영업/정상","13","영업중","","","","","","","","서울특별시 영등포구 당산동3가 395-4","서울특별시 영등포구 당산로31길 14, 지하1층 (당산동3가)","07256","코리안탑팀","2022-03-29 10:43:31","I","2021-12-02 21:01:00.0","","190671.21492202","447183.141872461","","","","","","","","",""
"3200000","CDFH3301061989000002","19891218","","01","영업/정상","13","영업중","","","","","02-877-6458","","","서울특별시 관악구 신림동 131-21","서울특별시 관악구 신림로 90, 5층 (신림동)","08839","짐박스 피트니스","2022-08-23 14:53:49","U","2021-12-07 22:05:00.0","","194567.749823229","440976.482644471","","","","","","","","",""
"3150000","CDFH3301062022000032","20220831","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 가양동 115-11","서울특별시 강서구 강서로74길 36, 2층 (가양동)","07573","모티브","2022-08-31 09:43:18","I","2021-12-09 00:02:00.0","","186039.10948749","451632.76659306","","","","","","","","",""
"3080000","CDFH3301062019000003","20190910","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강북구 미아동 860-241","서울특별시 강북구 도봉로8길 12, 5층 501호 (미아동)","01220","Good Fit","2022-11-30 14:31:04","U","2021-11-02 00:02:00.0","","202668.268339767","456688.202197667","","","","","","","","",""
"3080000","CDFH3301062022000004","20220708","","01","영업/정상","13","영업중","","","","","02-996-2288","","","서울특별시 강북구 수유동 191-35 우성빌딩","서울특별시 강북구 한천로 1035, 우성빌딩 지하1층 (수유동)","01074","휘트니스엠 수유점","2022-07-20 13:19:14","U","2021-12-06 22:02:00.0","","202276.584108307","459713.818337637","","","","","","","","",""
"3080000","CDFH3301062016000001","20160222","","01","영업/정상","13","영업중","","","","","997-8244","","","","서울특별시 강북구 도봉로 350 (미아동)","01165","다이어트모드 휘트니스","2022-07-20 13:21:27","U","2021-12-06 22:02:00.0","","202286.63951403","459579.709768183","","","","","","","","",""
"3180000","CDFH3301062022000004","20220328","","01","영업/정상","13","영업중","","","","","0226777330","","","서울특별시 영등포구 영등포동7가 203 아크로타워 스퀘어","서울특별시 영등포구 국회대로54길 10, 지하1층 (영등포동7가, 아크로타워 스퀘어)","07246","네이쳐휘트니스클럽","2022-03-28 08:53:27","I","2021-12-02 21:00:00.0","","191768.875865987","446921.869148871","","","","","","","","",""
"3100000","CDFH3301062022000009","20220607","","01","영업/정상","13","영업중","","","","","","","","서울특별시 노원구 상계동 323-16","서울특별시 노원구 노해로 517, 2층 (상계동)","01695","(주)부티짐","2022-06-07 16:57:47","I","2021-12-06 00:09:00.0","","205702.033939477","461480.985689113","","","","","","","","",""
"3150000","CDFH3301062022000023","20220607","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 방화동 839 방화2단지아파트","서울특별시 강서구 방화대로48길 40, B1층 (방화동, 방화2단지아파트)","07519","크로스핏 라이노","2022-06-07 15:19:06","I","2021-12-06 00:09:00.0","","183937.7403014","452514.491608298","","","","","","","","",""
